Id,SalePrice
2736,142539.3259494705
2737,127294.57124087067
2738,135236.17829202552
2739,161391.702297766
2740,138221.50949794264
2741,147571.3308393907
2742,151946.18489428656
2743,151938.58890773111
2744,150270.79614228118
2745,140017.47443457137
2746,139366.5573720645
2747,155970.18691747458
2748,123097.73736893777
2749,127327.61165971096
2750,134603.37148200744
2751,131475.88659645504
2752,213905.569801521
2753,151939.89243072757
2754,205402.56274944998
2755,129816.56284647514
2756,88661.96288989589
2757,58107.76952581239
2758,84806.8591799313
2759,157383.66176273496
2760,131636.7470151496
2761,145631.56990282732
2762,145383.56736440075
2763,193573.6184079225
2764,159347.50804849013
2765,288904.3634393854
2766,136923.17680637504
2767,87137.33912340461
2768,134624.48646888422
2769,130967.65589239293
2770,156148.19203555147
2771,117767.21584120637
2772,120368.37455961335
2773,155645.8045914172
2774,136586.51769729212
2775,120565.33002730604
2776,140983.15395613536
2777,146994.1028813131
2778,114731.52284684857
2779,119653.45708103642
2780,98497.21350355195
2781,99300.13758405334
2782,93167.8381026847
2783,90232.15364385807
2784,126396.59771662245
2785,124646.43160967747
2786,66395.0322065719
2787,119885.67006770181
2788,78113.189087585
2789,184800.19205255507
2790,85591.38909789824
2791,115738.38373245552
2792,46878.603881613955
2793,159950.55906326493
2794,100045.30394426433
2795,112769.10824811569
2796,101024.48295556383
2797,188772.0972643203
2798,110583.71841684522
2799,113868.47651602719
2800,73026.6050843104
2801,113399.92153007386
2802,140032.8061609527
2803,161686.49651691088
2804,142102.39084129868
2805,96985.86399209428
2806,82561.96125831807
2807,169243.85024927976
2808,146453.93815656056
2809,133320.13564489118
2810,132093.10242177942
2811,149153.92910687372
2812,145203.88240601763
2813,139310.31491098696
2814,147858.81882074417
2815,101695.05229030437
2816,245594.78399660767
2817,152738.23917210064
2818,124476.90777795883
2819,168915.47167993314
2820,133777.3095788944
2821,105603.47608254815
2822,185810.78164919285
2823,257958.72605730014
2824,165869.18280130165
2825,157699.61111389234
2826,134960.60423129826
2827,142292.57735771034
2828,217344.6698007856
2829,185064.74976908407
2830,240011.7493336691
2831,179349.0389164514
2832,239081.38064837563
2833,298666.9667829522
2834,210142.8759510387
2835,219977.00407177425
2836,189742.95305382097
2837,162751.8351427345
2838,146520.417107368
2839,183893.2354623609
2840,205851.35420375952
2841,200669.48754577106
2842,231494.78780885987
2843,146797.9967607399
2844,145544.49527950157
2845,124438.07430015635
2846,203050.72846574377
2847,195827.03390956434
2848,209715.6121270241
2849,214435.45346210623
2850,309485.5571765219
2851,234306.33137446738
2852,242880.9655456331
2853,241440.91171832316
2854,142403.77847678168
2855,202399.94234953163
2856,201634.8776031495
2857,189535.39717586015
2858,203715.80032806046
2859,123294.7435184469
2860,124655.97060572084
2861,131065.06401084206
2862,194075.20571583035
2863,124285.52726253163
2864,237227.70634650099
2865,135751.41604418436
2866,151367.4162862351
2867,94296.03915741641
2868,95805.39620241546
2869,107008.91417352058
2870,130806.59411025129
2871,102199.72166551385
2872,46248.23827814909
2873,104835.15618515504
2874,139343.02878773655
2875,107100.0505977624
2876,178019.77440930103
2877,137166.61520528616
2878,178219.53316477695
2879,147455.445755027
2880,96272.04969317472
2881,147709.18621966415
2882,165501.56460693004
2883,193058.34503197297
2884,216914.1673377793
2885,192280.19025283575
2886,208185.43383534794
2887,98126.42174522277
2888,126941.66391156922
2889,55629.009682475524
2890,84598.65363757344
2891,127186.68770461107
2892,43920.066421481904
2893,83613.93354909029
2894,50034.06409523596
2895,311290.78427602927
2896,283624.195809813
2897,217271.59932390403
2898,150320.98882591492
2899,231434.01291104784
2900,158353.68694085133
2901,208835.2500397858
2902,191298.17751587497
2903,351723.842125312
2904,366056.1493427548
2905,100162.06145936654
2906,213704.00010007288
2907,109352.86086304676
2908,133595.51126110152
2909,144018.76887895988
2910,85061.88374550338
2911,87963.19491768145
2912,149786.99375599565
2913,91014.98128529433
2914,78898.6329795374
2915,83115.3829671305
2916,89138.67694604749
2917,149807.22182144606
2918,120504.09437678714
2919,239099.696583229
